Person.id|Tag.id
4398046511173|7847
4398046511173|8977
4398046511173|9195
4398046511173|9261
4398046511173|9317
4398046511173|10591
4398046511173|10978
4398046511173|11320
4398046511173|14812
6597069766716|1859
17592186044430|139
17592186044430|290
17592186044430|584
17592186044430|779
17592186044430|781
17592186044430|782
17592186044430|783
17592186044430|804
17592186044430|1031
17592186044430|1621
17592186044430|1760
17592186044430|1763
17592186044430|1997
17592186044430|2001
17592186044430|2008
17592186044430|2031
17592186044430|2038
17592186044430|2045
17592186044430|2067
17592186044430|2074
17592186044430|2794
17592186044430|2797
17592186044430|2824
17592186044430|2825
17592186044430|2826
17592186044430|2865
17592186044430|2870
17592186044430|2908
17592186044430|2938
17592186044430|2942
17592186044430|2999
17592186044430|3020
17592186044430|3035
17592186044430|3041
17592186044430|3043
17592186044430|3044
17592186044430|5063
17592186044430|5156
17592186044430|5163
17592186044430|6763
17592186044430|6887
17592186044430|6991
17592186044430|7148
17592186044430|7507
17592186044430|7517
17592186044430|8225
17592186044430|8372
17592186044430|10712
17592186044430|10925
17592186044430|11515
17592186044430|11582
21990232555554|458
21990232555554|790
21990232555554|1200
21990232555554|2033
21990232555554|2789
21990232555554|2790
21990232555554|2871
21990232555554|2932
21990232555554|4966
21990232555554|7005
2199023255600|1201
2199023255600|1747
2199023255600|2914
2199023255600|3001
2199023255600|5381
2199023255600|6132
2199023255637|6
13194139533337|246
13194139533337|1985
13194139533337|2990
13194139533337|6438
2199023255558|6
2199023255558|587
2199023255558|588
2199023255558|782
2199023255558|1153
2199023255558|1173
2199023255558|1179
2199023255558|1180
2199023255558|1187
2199023255558|1193
2199023255558|1206
2199023255558|1454
2199023255558|1545
2199023255558|1760
2199023255558|1762
2199023255558|1863
2199023255558|1940
2199023255558|2031
2199023255558|2048
2199023255558|2067
2199023255558|5132
2199023255558|6413
2199023255558|6945
2199023255558|9063
2199023255558|9479
2199023255558|11250
2199023255558|11379
13194139533378|6
13194139533378|11742
17592186044499|564
17592186044508|1445
13194139533390|281
13194139533390|295
13194139533390|458
13194139533390|470
13194139533390|804
13194139533390|974
13194139533390|1176
13194139533390|1375
13194139533390|1399
13194139533390|1533
13194139533390|1617
13194139533390|1762
13194139533390|1863
13194139533390|1988
13194139533390|2018
13194139533390|2783
13194139533390|2786
13194139533390|2800
13194139533390|2818
13194139533390|2845
13194139533390|2849
13194139533390|2850
13194139533390|2882
13194139533390|2898
13194139533390|2929
13194139533390|2958
13194139533390|2969
13194139533390|2973
13194139533390|3018
13194139533390|3037
13194139533390|3084
13194139533390|3097
13194139533390|3102
13194139533390|3104
13194139533390|5070
13194139533390|5141
13194139533390|5428
13194139533390|5514
13194139533390|6363
13194139533390|6945
13194139533390|7186
13194139533390|7380
13194139533390|7517
13194139533390|7520
13194139533390|10130
13194139533390|10408
13194139533390|11120
13194139533390|11250
13194139533390|11375
13194139533390|14018
4398046511141|6
4398046511141|449
4398046511141|543
4398046511141|566
4398046511141|578
4398046511141|588
4398046511141|590
4398046511141|594
4398046511141|781
4398046511141|808
4398046511141|1164
4398046511141|1177
4398046511141|1180
4398046511141|1184
4398046511141|1191
4398046511141|1205
4398046511141|1454
4398046511141|1617
4398046511141|1674
4398046511141|1940
4398046511141|2078
4398046511141|2781
4398046511141|2837
4398046511141|6368
4398046511141|6413
4398046511141|6945
4398046511141|6964
4398046511141|7509
4398046511141|9058
4398046511141|9177
4398046511141|9474
4398046511141|9479
4398046511141|11379
4398046511141|11408
4398046511141|11622
4398046511141|11625
4398046511141|11628
4398046511141|11742
10995116277818|416
10995116277818|1671
10995116277818|1934
10995116277818|1999
10995116277818|2844
10995116277818|2887
10995116277818|2905
10995116277818|2925
10995116277818|2927
10995116277818|2944
10995116277818|3033
10995116277818|6361
10995116277818|6993
10995116277818|7307
10995116277818|7512
17592186044443|291
17592186044443|470
17592186044443|973
17592186044443|974
17592186044443|1023
17592186044443|1175
17592186044443|1398
17592186044443|1532
17592186044443|1749
17592186044443|1763
17592186044443|1985
17592186044443|1986
17592186044443|1992
17592186044443|2114
17592186044443|2777
17592186044443|2785
17592186044443|2789
17592186044443|2791
17592186044443|2793
17592186044443|2864
17592186044443|2895
17592186044443|2942
17592186044443|2959
17592186044443|2979
17592186044443|2984
17592186044443|2991
17592186044443|2998
17592186044443|3005
17592186044443|3013
17592186044443|3025
17592186044443|3027
17592186044443|3046
17592186044443|5114
17592186044443|5192
17592186044443|6340
17592186044443|6383
17592186044443|6740
17592186044443|6980
17592186044443|6987
17592186044443|7522
17592186044443|9638
17592186044443|10449
17592186044443|10513
17592186044443|11824
17592186044490|6
17592186044490|565
17592186044490|808
17592186044490|1022
17592186044490|1173
17592186044490|1180
17592186044490|1188
17592186044490|1205
17592186044490|1988
17592186044490|2001
17592186044490|2048
17592186044490|2835
17592186044490|2845
17592186044490|2973
17592186044490|5063
17592186044490|5132
17592186044490|6413
17592186044490|7005
17592186044490|11254
17592186044490|11379
17592186044490|11742
17592186044490|11743
19791209300039|1445
19791209300039|2986
4398046511107|196
4398046511107|1031
6597069766661|65
6597069766661|2123
6597069766661|3111
6597069766661|7407
6597069766661|8736
15393162788955|6
19791209299992|1410
4398046511181|138
4398046511181|565
4398046511181|570
4398046511181|579
4398046511181|775
4398046511181|780
4398046511181|782
4398046511181|977
4398046511181|1021
4398046511181|1674
4398046511181|1747
4398046511181|1908
4398046511181|2057
4398046511181|2064
4398046511181|2779
4398046511181|2780
4398046511181|2800
4398046511181|2856
4398046511181|2864
4398046511181|2870
4398046511181|3053
4398046511181|5063
4398046511181|5184
4398046511181|5852
4398046511181|6945
4398046511181|9860
4398046511181|11375
4398046511181|11586
4398046511181|11695
4398046511181|11743
4398046511181|12416
4398046511181|12444
6597069766745|6
6597069766745|973
6597069766745|1195
6597069766745|1545
6597069766745|2013
6597069766745|2068
6597069766745|6418
6597069766745|6945
6597069766745|11695
8796093022287|1857
4398046511126|470
4398046511126|588
4398046511126|598
4398046511126|798
4398046511126|805
4398046511126|974
4398046511126|1031
4398046511126|1174
4398046511126|1183
4398046511126|1527
4398046511126|1644
4398046511126|1676
4398046511126|1764
4398046511126|1984
4398046511126|1986
4398046511126|1989
4398046511126|1997
4398046511126|1998
4398046511126|2044
4398046511126|2050
4398046511126|2805
4398046511126|2808
4398046511126|2900
4398046511126|2994
4398046511126|3000
4398046511126|3001
4398046511126|3080
4398046511126|4844
4398046511126|4849
4398046511126|5063
4398046511126|5067
4398046511126|5176
4398046511126|5183
4398046511126|6100
4398046511126|6394
4398046511126|6490
4398046511126|6962
4398046511126|7507
4398046511126|7522
4398046511126|7582
4398046511126|7594
4398046511126|7610
4398046511126|9102
4398046511126|9144
4398046511126|9319
4398046511126|10951
4398046511126|11388
4398046511126|11572
4398046511126|12807
4398046511126|13157
4398046511126|13843
4398046511126|13870
94|1444
94|2777
94|9333
10995116277769|132
10995116277769|140
10995116277769|295
10995116277769|573
10995116277769|595
10995116277769|596
10995116277769|781
10995116277769|798
10995116277769|806
10995116277769|1181
10995116277769|1532
10995116277769|1765
10995116277769|1996
10995116277769|2050
10995116277769|2072
10995116277769|2088
10995116277769|2779
10995116277769|2783
10995116277769|2827
10995116277769|2831
10995116277769|2932
10995116277769|2934
10995116277769|2945
10995116277769|2949
10995116277769|2968
10995116277769|3001
10995116277769|3029
10995116277769|3092
10995116277769|4899
10995116277769|4990
10995116277769|5129
10995116277769|6360
10995116277769|6940
10995116277769|7012
10995116277769|7283
10995116277769|7350
10995116277769|9098
10995116277769|10298
10995116277769|10987
10995116277769|11356
10995116277769|11633
10995116277769|11855
13194139533328|4843
21990232555553|282
21990232555553|458
21990232555553|775
21990232555553|778
21990232555553|779
21990232555553|781
21990232555553|796
21990232555553|1164
21990232555553|1446
21990232555553|1506
21990232555553|1984
21990232555553|1988
21990232555553|2004
21990232555553|2007
21990232555553|2011
21990232555553|2017
21990232555553|2044
21990232555553|2051
21990232555553|2056
21990232555553|2058
21990232555553|2065
21990232555553|2100
21990232555553|2119
21990232555553|2778
21990232555553|2804
21990232555553|2806
21990232555553|2819
21990232555553|2832
21990232555553|2833
21990232555553|2846
21990232555553|2852
21990232555553|2916
21990232555553|2945
21990232555553|2961
21990232555553|2979
21990232555553|2990
21990232555553|3044
21990232555553|3056
21990232555553|3059
21990232555553|3077
21990232555553|3089
21990232555553|4955
21990232555553|5067
21990232555553|5182
21990232555553|5196
21990232555553|6004
21990232555553|6383
21990232555553|6413
21990232555553|6740
21990232555553|6981
21990232555553|6985
21990232555553|7032
21990232555553|7089
21990232555553|7218
21990232555553|7516
21990232555553|7523
21990232555553|9063
21990232555553|9317
21990232555553|10037
21990232555553|14791
13194139533348|6
13194139533348|575
13194139533348|588
13194139533348|594
13194139533348|775
13194139533348|777
13194139533348|781
13194139533348|790
13194139533348|806
13194139533348|808
13194139533348|973
13194139533348|1164
13194139533348|1170
13194139533348|1173
13194139533348|1174
13194139533348|1177
13194139533348|1178
13194139533348|1179
13194139533348|1180
13194139533348|1183
13194139533348|1185
13194139533348|1188
13194139533348|1191
13194139533348|1198
13194139533348|1204
13194139533348|1206
13194139533348|1545
13194139533348|1679
13194139533348|1749
13194139533348|1766
13194139533348|1863
13194139533348|1910
13194139533348|1940
13194139533348|1984
13194139533348|1995
13194139533348|2020
13194139533348|2023
13194139533348|2029
13194139533348|2040
13194139533348|2048
13194139533348|2051
13194139533348|2068
13194139533348|2070
13194139533348|2078
13194139533348|2115
13194139533348|2123
13194139533348|2793
13194139533348|2797
13194139533348|2808
13194139533348|2895
13194139533348|2913
13194139533348|2999
13194139533348|3013
13194139533348|3044
13194139533348|3093
13194139533348|3114
13194139533348|5085
13194139533348|5191
13194139533348|5192
13194139533348|6413
13194139533348|6945
13194139533348|7015
13194139533348|7516
13194139533348|9144
13194139533348|9163
13194139533348|9272
13194139533348|9486
13194139533348|11254
13194139533348|11258
13194139533348|11375
13194139533348|11377
13194139533348|11408
13194139533348|11622
13194139533348|11628
13194139533348|11642
13194139533348|11695
13194139533348|11698
13194139533348|11742
13194139533348|12002
10995116277802|572
10995116277802|775
10995116277802|793
10995116277802|1545
10995116277802|1592
10995116277802|1681
10995116277802|1910
10995116277802|1985
10995116277802|1995
10995116277802|2011
10995116277802|2028
10995116277802|2828
10995116277802|2857
10995116277802|2953
10995116277802|2961
10995116277802|3053
10995116277802|5438
10995116277802|6738
10995116277802|6931
10995116277802|7520
10995116277802|9203
10995116277802|10409
10995116277802|11644
13194139533357|1566
13194139533357|2799
13194139533365|778
13194139533365|1285
13194139533365|1990
13194139533365|2781
13194139533365|2884
13194139533365|2924
13194139533365|3025
13194139533365|8162
13194139533365|13828
19791209300014|1023
19791209300014|1417
19791209300014|1984
19791209300014|2080
19791209300014|2093
19791209300014|2853
19791209300014|2969
19791209300014|5180
19791209300014|9310
10995116277789|6
10995116277789|206
10995116277789|583
10995116277789|1173
10995116277789|1180
10995116277789|1185
10995116277789|1206
10995116277789|1910
10995116277789|1984
10995116277789|1987
10995116277789|1989
10995116277789|2023
10995116277789|9058
10995116277789|9102
10995116277789|9188
10995116277789|11247
10995116277789|11377
15393162788961|583
15393162788961|595
15393162788961|1180
15393162788961|1189
15393162788961|1933
15393162788961|1992
15393162788961|2781
15393162788961|2819
15393162788961|2841
15393162788961|3001
15393162788961|3105
15393162788961|5085
15393162788961|5147
15393162788961|7380
15393162788961|9752
15393162788961|11875
17592186044456|138
17592186044456|193
17592186044456|277
17592186044456|468
17592186044456|471
17592186044456|561
17592186044456|573
17592186044456|775
17592186044456|776
17592186044456|782
17592186044456|788
17592186044456|795
17592186044456|801
17592186044456|1027
17592186044456|1207
17592186044456|1444
17592186044456|1677
17592186044456|1682
17592186044456|1764
17592186044456|1864
17592186044456|1988
17592186044456|2001
17592186044456|2003
17592186044456|2008
17592186044456|2027
17592186044456|2045
17592186044456|2785
17592186044456|2787
17592186044456|2788
17592186044456|2794
17592186044456|2795
17592186044456|2799
17592186044456|2812
17592186044456|2823
17592186044456|2838
17592186044456|2839
17592186044456|2887
17592186044456|2900
17592186044456|2944
17592186044456|2953
17592186044456|2982
17592186044456|2985
17592186044456|3012
17592186044456|3013
17592186044456|3017
17592186044456|3042
17592186044456|3055
17592186044456|3066
17592186044456|3070
17592186044456|3078
17592186044456|4963
17592186044456|5085
17592186044456|5193
17592186044456|5444
17592186044456|5657
17592186044456|6413
17592186044456|7030
17592186044456|7034
17592186044456|7294
17592186044456|7564
17592186044456|8364
17592186044456|9063
17592186044456|9319
17592186044456|9648
17592186044456|10222
17592186044456|10373
17592186044456|10867
17592186044456|11687
17592186044456|11699
17592186044456|12273
13194139533364|205
13194139533364|294
13194139533364|561
13194139533364|592
13194139533364|593
13194139533364|776
13194139533364|780
13194139533364|791
13194139533364|1031
13194139533364|1173
13194139533364|1174
13194139533364|1200
13194139533364|1615
13194139533364|1681
13194139533364|1732
13194139533364|1908
13194139533364|1940
13194139533364|1985
13194139533364|1989
13194139533364|2030
13194139533364|2031
13194139533364|2066
13194139533364|2068
13194139533364|2072
13194139533364|2088
13194139533364|2111
13194139533364|2781
13194139533364|2782
13194139533364|2809
13194139533364|2810
13194139533364|2827
13194139533364|2830
13194139533364|2832
13194139533364|2842
13194139533364|2846
13194139533364|2854
13194139533364|2860
13194139533364|2870
13194139533364|2888
13194139533364|2893
13194139533364|3013
13194139533364|3037
13194139533364|3081
13194139533364|5016
13194139533364|5078
13194139533364|5085
13194139533364|5147
13194139533364|5161
13194139533364|6387
13194139533364|6400
13194139533364|6458
13194139533364|6769
13194139533364|6933
13194139533364|6951
13194139533364|7075
13194139533364|7686
13194139533364|9146
13194139533364|9163
13194139533364|9244
13194139533364|9486
13194139533364|11156
2199023255611|6
2199023255611|449
2199023255611|468
2199023255611|565
2199023255611|575
2199023255611|597
2199023255611|775
2199023255611|778
2199023255611|779
2199023255611|781
2199023255611|790
2199023255611|795
2199023255611|973
2199023255611|974
2199023255611|1021
2199023255611|1022
2199023255611|1173
2199023255611|1178
2199023255611|1180
2199023255611|1188
2199023255611|1191
2199023255611|1192
2199023255611|1205
2199023255611|1206
2199023255611|1454
2199023255611|1545
2199023255611|1614
2199023255611|1667
2199023255611|1761
2199023255611|1762
2199023255611|1940
2199023255611|1984
2199023255611|1995
2199023255611|2031
2199023255611|2034
2199023255611|2046
2199023255611|2052
2199023255611|2073
2199023255611|2077
2199023255611|2121
2199023255611|2803
2199023255611|2837
2199023255611|2853
2199023255611|2999
2199023255611|3072
2199023255611|5118
2199023255611|5158
2199023255611|5162
2199023255611|5174
2199023255611|5192
2199023255611|6368
2199023255611|6409
2199023255611|6413
2199023255611|6945
2199023255611|7015
2199023255611|7509
2199023255611|7514
2199023255611|7516
2199023255611|7570
2199023255611|9058
2199023255611|9161
2199023255611|9170
2199023255611|9174
2199023255611|9261
2199023255611|9310
2199023255611|9486
2199023255611|10911
2199023255611|11254
2199023255611|11258
2199023255611|11379
2199023255611|11557
2199023255611|11625
2199023255611|11695
2199023255611|11742
2199023255611|12002
8796093022216|585
8796093022216|1444
8796093022216|6404
8796093022216|8082
8796093022262|138
8796093022262|578
8796093022262|778
8796093022262|781
8796093022262|1403
8796093022262|1940
8796093022262|1988
8796093022262|2031
8796093022262|2050
8796093022262|2061
8796093022262|2072
8796093022262|2777
8796093022262|2778
8796093022262|2799
8796093022262|2820
8796093022262|2823
8796093022262|2872
8796093022262|2990
8796093022262|3047
8796093022262|5174
8796093022262|5176
8796093022262|5754
8796093022262|6945
8796093022262|7516
8796093022262|9063
8796093022262|9299
8796093022262|11254
8796093022262|13815
21990232555555|60
2199023255565|8
2199023255565|775
2199023255565|1749
2199023255565|1993
2199023255565|2011
2199023255565|2031
2199023255565|2036
2199023255565|2040
2199023255565|2043
2199023255565|2053
2199023255565|2059
2199023255565|2060
2199023255565|2076
2199023255565|2088
2199023255565|2093
2199023255565|2796
2199023255565|2807
2199023255565|2819
2199023255565|2837
2199023255565|2843
2199023255565|2844
2199023255565|2895
2199023255565|2975
2199023255565|3014
2199023255565|5162
2199023255565|5176
2199023255565|6449
2199023255565|6698
2199023255565|6982
2199023255565|7501
2199023255565|9036
2199023255565|13459
2199023255565|13833
13194139533330|804
13194139533330|973
13194139533330|1170
13194139533330|1185
13194139533330|1206
13194139533330|1749
13194139533330|1908
13194139533330|1954
13194139533330|2003
13194139533330|2786
13194139533330|2816
13194139533330|2969
13194139533330|2985
13194139533330|4865
13194139533330|6399
13194139533330|6815
13194139533330|7025
13194139533330|7142
13194139533330|7689
13194139533330|9929
21990232555587|103
21990232555587|544
21990232555587|775
21990232555587|1024
21990232555587|1410
21990232555587|1545
21990232555587|1667
21990232555587|1669
21990232555587|1930
21990232555587|1985
21990232555587|1989
21990232555587|1993
21990232555587|2018
21990232555587|2068
21990232555587|2836
21990232555587|2919
21990232555587|2931
21990232555587|2932
21990232555587|3011
21990232555587|3022
21990232555587|3024
21990232555587|5063
21990232555587|5132
21990232555587|5162
21990232555587|6159
21990232555587|6368
21990232555587|6619
21990232555587|6981
21990232555587|7522
21990232555587|7950
21990232555587|8555
21990232555587|9097
21990232555587|9442
21990232555587|9800
21990232555587|10641
19791209300048|279
19791209300048|284
19791209300048|441
19791209300048|459
19791209300048|2006
19791209300048|2047
19791209300048|2069
19791209300048|2090
19791209300048|2113
19791209300048|2778
19791209300048|2807
19791209300048|2854
19791209300048|2864
19791209300048|2884
19791209300048|2912
19791209300048|2920
19791209300048|3006
19791209300048|3089
19791209300048|5130
19791209300048|5478
19791209300048|5613
19791209300048|5844
19791209300048|6073
19791209300048|6166
19791209300048|6298
19791209300048|6349
19791209300048|6980
19791209300048|6989
19791209300048|7011
19791209300048|7036
19791209300048|7042
19791209300048|7114
19791209300048|7300
19791209300048|7314
19791209300048|8190
19791209300048|8256
19791209300048|8265
19791209300048|9605
19791209300048|9663
19791209300048|10038
19791209300048|10932
19791209300048|10963
19791209300048|11199
19791209300048|13777
8796093022227|6
8796093022227|294
8796093022227|580
8796093022227|591
8796093022227|1504
8796093022227|1546
8796093022227|1617
8796093022227|1679
8796093022227|1764
8796093022227|1954
8796093022227|1997
8796093022227|2008
8796093022227|2014
8796093022227|2033
8796093022227|2778
8796093022227|2795
8796093022227|2798
8796093022227|2814
8796093022227|2831
8796093022227|2836
8796093022227|2845
8796093022227|2880
8796093022227|2885
8796093022227|2886
8796093022227|2894
8796093022227|2900
8796093022227|2928
8796093022227|2957
8796093022227|3054
8796093022227|4870
8796093022227|5119
8796093022227|5133
8796093022227|5158
8796093022227|5163
8796093022227|5191
8796093022227|6367
8796093022227|6961
8796093022227|6980
8796093022227|6999
8796093022227|7582
8796093022227|7603
8796093022227|8424
8796093022227|9319
8796093022227|9486
8796093022227|10426
8796093022227|14610
10995116277803|574
10995116277803|780
10995116277803|1032
10995116277803|1149
10995116277803|1154
10995116277803|1182
10995116277803|1987
10995116277803|2004
10995116277803|2784
10995116277803|2788
10995116277803|2844
10995116277803|2879
10995116277803|2903
10995116277803|2910
10995116277803|2916
10995116277803|2939
10995116277803|3020
10995116277803|5440
10995116277803|6368
10995116277803|6645
10995116277803|8481
10995116277803|11410
10995116277803|12386
10995116277803|14216
15393162788875|1524
15393162788875|2054
8796093022240|283
8796093022240|777
8796093022240|796
8796093022240|801
8796093022240|1043
8796093022240|1763
8796093022240|1940
8796093022240|1987
8796093022240|2031
8796093022240|2058
8796093022240|2789
8796093022240|2822
8796093022240|2963
8796093022240|3033
8796093022240|3043
8796093022240|3075
8796093022240|3096
8796093022240|5063
8796093022240|5085
8796093022240|5445
8796093022240|5663
8796093022240|6133
8796093022240|6368
8796093022240|6369
8796093022240|6545
8796093022240|9098
8796093022240|11745
13194139533312|410
4398046511159|243
17592186044423|59
17592186044423|281
17592186044423|579
17592186044423|590
17592186044423|781
17592186044423|808
17592186044423|1604
17592186044423|1766
17592186044423|2008
17592186044423|2028
17592186044423|2795
17592186044423|2898
17592186044423|3027
17592186044423|3038
17592186044423|3090
17592186044423|5727
17592186044423|8637
17592186044423|11537
17592186044423|12079
15393162788915|142
15393162788915|146
15393162788915|809
15393162788915|1644
15393162788915|2810
15393162788915|2859
15393162788915|2910
15393162788915|2956
15393162788915|5143
15393162788915|5438
15393162788915|13818
2199023255593|6
2199023255593|974
2199023255593|1984
2199023255593|2070
2199023255593|2118
2199023255593|5158
2199023255593|6418
2199023255593|6945
10995116277807|1938
10995116277807|5197
4398046511185|205
4398046511185|471
4398046511185|543
4398046511185|566
4398046511185|784
4398046511185|1479
4398046511185|1504
4398046511185|1615
4398046511185|1863
4398046511185|1990
4398046511185|1996
4398046511185|2029
4398046511185|2041
4398046511185|2095
4398046511185|2801
4398046511185|2842
4398046511185|2885
4398046511185|2972
4398046511185|2985
4398046511185|2992
4398046511185|3001
4398046511185|3038
4398046511185|3043
4398046511185|3069
4398046511185|4847
4398046511185|5085
4398046511185|5341
4398046511185|5428
4398046511185|5440
4398046511185|6962
4398046511185|7005
4398046511185|7380
4398046511185|7516
4398046511185|7610
4398046511185|8997
4398046511185|9244
4398046511185|9694
4398046511185|9845
4398046511185|9933
4398046511185|11531
4398046511185|12145
4398046511185|14138
4398046511185|14846
4398046511185|15113
15393162788868|139
15393162788868|294
15393162788868|458
15393162788868|572
15393162788868|590
15393162788868|788
15393162788868|974
15393162788868|1184
15393162788868|1401
15393162788868|1680
15393162788868|1984
15393162788868|1985
15393162788868|1991
15393162788868|1992
15393162788868|1994
15393162788868|2006
15393162788868|2017
15393162788868|2023
15393162788868|2052
15393162788868|2056
15393162788868|2058
15393162788868|2078
15393162788868|2777
15393162788868|2783
15393162788868|2788
15393162788868|2796
15393162788868|2797
15393162788868|2812
15393162788868|2827
15393162788868|2836
15393162788868|2845
15393162788868|2859
15393162788868|2872
15393162788868|2880
15393162788868|2929
15393162788868|2943
15393162788868|2976
15393162788868|3011
15393162788868|3022
15393162788868|3064
15393162788868|3087
15393162788868|5163
15393162788868|5170
15393162788868|5193
15393162788868|5699
15393162788868|6405
15393162788868|6993
15393162788868|6999
15393162788868|7001
15393162788868|7010
15393162788868|7522
15393162788868|7526
15393162788868|7564
15393162788868|7570
15393162788868|9479
15393162788868|9496
